wall_time,elapsed_s,raw_line,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8
2026-06-17T10:10:08.671,0.007462,3678,3678.0,,,,,,,
2026-06-17T10:10:08.671,0.008307,3679,3679.0,,,,,,,
2026-06-17T10:10:08.672,0.009281,3677,3677.0,,,,,,,
2026-06-17T10:10:08.673,0.010236,3681,3681.0,,,,,,,
2026-06-17T10:10:08.674,0.011296,2095,2095.0,,,,,,,
2026-06-17T10:10:08.675,0.012024,0,0.0,,,,,,,
2026-06-17T10:10:08.676,0.013090,1,1.0,,,,,,,
2026-06-17T10:10:08.677,0.014066,2,2.0,,,,,,,
2026-06-17T10:10:08.678,0.015077,4,4.0,,,,,,,
2026-06-17T10:10:08.679,0.016069,3,3.0,,,,,,,
2026-06-17T10:10:08.680,0.017118,3,3.0,,,,,,,
2026-06-17T10:10:08.681,0.018051,0,0.0,,,,,,,
2026-06-17T10:10:08.682,0.019142,3678,3678.0,,,,,,,
2026-06-17T10:10:08.683,0.020139,3676,3676.0,,,,,,,
2026-06-17T10:10:08.684,0.021158,3677,3677.0,,,,,,,
2026-06-17T10:10:08.685,0.022175,3678,3678.0,,,,,,,
2026-06-17T10:10:08.686,0.023175,3679,3679.0,,,,,,,
2026-06-17T10:10:08.687,0.024140,3678,3678.0,,,,,,,
2026-06-17T10:10:08.688,0.025086,3679,3679.0,,,,,,,
2026-06-17T10:10:08.689,0.026097,3133,3133.0,,,,,,,
2026-06-17T10:10:08.690,0.027209,2,2.0,,,,,,,
2026-06-17T10:10:08.691,0.028040,3,3.0,,,,,,,
2026-06-17T10:10:08.692,0.029027,4,4.0,,,,,,,
2026-06-17T10:10:08.693,0.030064,3,3.0,,,,,,,
2026-06-17T10:10:08.694,0.031085,4,4.0,,,,,,,
2026-06-17T10:10:08.695,0.032112,3,3.0,,,,,,,
2026-06-17T10:10:08.696,0.033240,3,3.0,,,,,,,
2026-06-17T10:10:08.697,0.034186,4,4.0,,,,,,,
2026-06-17T10:10:08.698,0.035066,1,1.0,,,,,,,
2026-06-17T10:10:08.699,0.036133,3675,3675.0,,,,,,,
2026-06-17T10:10:08.700,0.037106,3675,3675.0,,,,,,,
2026-06-17T10:10:08.701,0.038066,3676,3676.0,,,,,,,
2026-06-17T10:10:08.702,0.039234,3678,3678.0,,,,,,,
2026-06-17T10:10:08.703,0.040070,3679,3679.0,,,,,,,
2026-06-17T10:10:08.704,0.041196,3676,3676.0,,,,,,,
2026-06-17T10:10:08.705,0.041998,3684,3684.0,,,,,,,
2026-06-17T10:10:08.706,0.043123,2,2.0,,,,,,,
2026-06-17T10:10:08.707,0.044049,4,4.0,,,,,,,
2026-06-17T10:10:08.708,0.045032,4,4.0,,,,,,,
2026-06-17T10:10:08.709,0.046134,2,2.0,,,,,,,
2026-06-17T10:10:08.710,0.047008,2,2.0,,,,,,,
2026-06-17T10:10:08.711,0.048076,3,3.0,,,,,,,
2026-06-17T10:10:08.712,0.049057,3,3.0,,,,,,,
2026-06-17T10:10:08.713,0.050031,3,3.0,,,,,,,
2026-06-17T10:10:08.714,0.051015,1,1.0,,,,,,,
2026-06-17T10:10:08.715,0.052071,3677,3677.0,,,,,,,
2026-06-17T10:10:08.716,0.053052,3677,3677.0,,,,,,,
2026-06-17T10:10:08.717,0.054083,3677,3677.0,,,,,,,
2026-06-17T10:10:08.718,0.055081,3676,3676.0,,,,,,,
2026-06-17T10:10:08.719,0.056275,3677,3677.0,,,,,,,
2026-06-17T10:10:08.720,0.057076,3679,3679.0,,,,,,,
2026-06-17T10:10:08.721,0.057991,4,4.0,,,,,,,
2026-06-17T10:10:08.722,0.059043,4,4.0,,,,,,,
2026-06-17T10:10:08.723,0.060103,3,3.0,,,,,,,
2026-06-17T10:10:08.724,0.061043,3,3.0,,,,,,,
2026-06-17T10:10:08.725,0.061978,2,2.0,,,,,,,
2026-06-17T10:10:08.726,0.063187,3,3.0,,,,,,,
2026-06-17T10:10:08.727,0.064052,3,3.0,,,,,,,
2026-06-17T10:10:08.728,0.065062,3,3.0,,,,,,,
2026-06-17T10:10:08.729,0.066053,3,3.0,,,,,,,
2026-06-17T10:10:08.730,0.067001,3,3.0,,,,,,,
2026-06-17T10:10:08.731,0.067984,3,3.0,,,,,,,
2026-06-17T10:10:08.732,0.069085,2,2.0,,,,,,,
2026-06-17T10:10:08.733,0.069988,2,2.0,,,,,,,
2026-06-17T10:10:08.734,0.070992,2,2.0,,,,,,,
2026-06-17T10:10:08.735,0.072025,3,3.0,,,,,,,
2026-06-17T10:10:08.736,0.073018,2,2.0,,,,,,,
2026-06-17T10:10:08.737,0.074017,1,1.0,,,,,,,
2026-06-17T10:10:08.738,0.074980,2,2.0,,,,,,,
2026-06-17T10:10:08.739,0.076009,2,2.0,,,,,,,
2026-06-17T10:10:08.740,0.077047,2,2.0,,,,,,,
2026-06-17T10:10:08.741,0.078061,2,2.0,,,,,,,
2026-06-17T10:10:08.742,0.079054,1,1.0,,,,,,,
2026-06-17T10:10:08.743,0.080039,1,1.0,,,,,,,
2026-06-17T10:10:08.744,0.081073,0,0.0,,,,,,,
2026-06-17T10:10:08.745,0.082054,2,2.0,,,,,,,
2026-06-17T10:10:08.746,0.083043,1,1.0,,,,,,,
2026-06-17T10:10:08.747,0.084090,1,1.0,,,,,,,
2026-06-17T10:10:08.748,0.085063,2,2.0,,,,,,,
2026-06-17T10:10:08.749,0.086053,0,0.0,,,,,,,
2026-06-17T10:10:08.750,0.087056,0,0.0,,,,,,,
2026-06-17T10:10:08.751,0.088080,133,133.0,,,,,,,
2026-06-17T10:10:08.752,0.089093,266,266.0,,,,,,,
2026-06-17T10:10:08.753,0.090091,389,389.0,,,,,,,
2026-06-17T10:10:08.754,0.091067,502,502.0,,,,,,,
2026-06-17T10:10:08.755,0.092086,604,604.0,,,,,,,
2026-06-17T10:10:08.756,0.093072,698,698.0,,,,,,,
2026-06-17T10:10:08.757,0.094130,784,784.0,,,,,,,
2026-06-17T10:10:08.758,0.095053,863,863.0,,,,,,,
2026-06-17T10:10:08.759,0.096136,937,937.0,,,,,,,
2026-06-17T10:10:08.760,0.097048,1004,1004.0,,,,,,,
2026-06-17T10:10:08.761,0.098069,1066,1066.0,,,,,,,
2026-06-17T10:10:08.762,0.099071,1123,1123.0,,,,,,,
2026-06-17T10:10:08.763,0.100306,1176,1176.0,,,,,,,
2026-06-17T10:10:08.764,0.101060,1225,1225.0,,,,,,,
2026-06-17T10:10:08.765,0.102137,1269,1269.0,,,,,,,
2026-06-17T10:10:08.766,0.103266,1311,1311.0,,,,,,,
2026-06-17T10:10:08.767,0.104109,1349,1349.0,,,,,,,
2026-06-17T10:10:08.768,0.105228,1384,1384.0,,,,,,,
2026-06-17T10:10:08.769,0.106239,1419,1419.0,,,,,,,
2026-06-17T10:10:08.770,0.107283,1449,1449.0,,,,,,,
2026-06-17T10:10:08.771,0.108119,1475,1475.0,,,,,,,
2026-06-17T10:10:08.772,0.109105,1501,1501.0,,,,,,,
2026-06-17T10:10:08.773,0.110077,1524,1524.0,,,,,,,
2026-06-17T10:10:08.774,0.111061,1547,1547.0,,,,,,,
2026-06-17T10:10:08.775,0.112084,1566,1566.0,,,,,,,
2026-06-17T10:10:08.776,0.113054,1586,1586.0,,,,,,,
2026-06-17T10:10:08.777,0.114126,1603,1603.0,,,,,,,
2026-06-17T10:10:08.778,0.115173,1617,1617.0,,,,,,,
2026-06-17T10:10:08.779,0.116382,1633,1633.0,,,,,,,
2026-06-17T10:10:08.780,0.117255,1645,1645.0,,,,,,,
2026-06-17T10:10:08.781,0.118166,1660,1660.0,,,,,,,
2026-06-17T10:10:08.782,0.119331,1671,1671.0,,,,,,,
2026-06-17T10:10:08.783,0.120368,1681,1681.0,,,,,,,
2026-06-17T10:10:08.784,0.121188,1694,1694.0,,,,,,,
2026-06-17T10:10:08.785,0.122066,1702,1702.0,,,,,,,
2026-06-17T10:10:08.786,0.123184,1711,1711.0,,,,,,,
2026-06-17T10:10:08.787,0.124073,1718,1718.0,,,,,,,
2026-06-17T10:10:08.788,0.125114,1727,1727.0,,,,,,,
2026-06-17T10:10:08.789,0.126290,1732,1732.0,,,,,,,
2026-06-17T10:10:08.790,0.127086,1740,1740.0,,,,,,,
2026-06-17T10:10:08.791,0.128305,1746,1746.0,,,,,,,
2026-06-17T10:10:08.792,0.129081,1751,1751.0,,,,,,,
2026-06-17T10:10:08.793,0.130064,1757,1757.0,,,,,,,
2026-06-17T10:10:08.794,0.131079,1760,1760.0,,,,,,,
2026-06-17T10:10:08.795,0.132151,1765,1765.0,,,,,,,
2026-06-17T10:10:08.796,0.133012,1770,1770.0,,,,,,,
2026-06-17T10:10:08.797,0.134060,1775,1775.0,,,,,,,
2026-06-17T10:10:08.798,0.135144,1775,1775.0,,,,,,,
2026-06-17T10:10:08.799,0.136163,1781,1781.0,,,,,,,
2026-06-17T10:10:08.800,0.137246,1784,1784.0,,,,,,,
2026-06-17T10:10:08.801,0.138118,1787,1787.0,,,,,,,
2026-06-17T10:10:08.802,0.139090,1789,1789.0,,,,,,,
2026-06-17T10:10:08.803,0.140055,1791,1791.0,,,,,,,
2026-06-17T10:10:08.804,0.141262,1795,1795.0,,,,,,,
2026-06-17T10:10:08.805,0.142313,1797,1797.0,,,,,,,
2026-06-17T10:10:08.806,0.143279,1799,1799.0,,,,,,,
2026-06-17T10:10:08.807,0.144188,1801,1801.0,,,,,,,
2026-06-17T10:10:08.808,0.145226,1802,1802.0,,,,,,,
2026-06-17T10:10:08.809,0.146303,1803,1803.0,,,,,,,
2026-06-17T10:10:08.810,0.147111,1805,1805.0,,,,,,,
2026-06-17T10:10:08.811,0.148128,1805,1805.0,,,,,,,
2026-06-17T10:10:08.812,0.149104,1807,1807.0,,,,,,,
2026-06-17T10:10:08.813,0.150051,1810,1810.0,,,,,,,
2026-06-17T10:10:08.814,0.151058,1809,1809.0,,,,,,,
2026-06-17T10:10:08.815,0.152152,1813,1813.0,,,,,,,
2026-06-17T10:10:08.816,0.153189,1814,1814.0,,,,,,,
2026-06-17T10:10:08.817,0.154130,1814,1814.0,,,,,,,
2026-06-17T10:10:08.818,0.155113,1814,1814.0,,,,,,,
2026-06-17T10:10:08.819,0.156070,1815,1815.0,,,,,,,
2026-06-17T10:10:08.820,0.157059,1816,1816.0,,,,,,,
2026-06-17T10:10:08.821,0.158094,1817,1817.0,,,,,,,
2026-06-17T10:10:08.822,0.159043,1817,1817.0,,,,,,,
2026-06-17T10:10:08.823,0.160050,1819,1819.0,,,,,,,
2026-06-17T10:10:08.824,0.161164,1819,1819.0,,,,,,,
2026-06-17T10:10:08.825,0.162080,1821,1821.0,,,,,,,
2026-06-17T10:10:08.826,0.163094,1821,1821.0,,,,,,,
2026-06-17T10:10:08.827,0.164046,1821,1821.0,,,,,,,
2026-06-17T10:10:08.828,0.165075,1821,1821.0,,,,,,,
2026-06-17T10:10:08.829,0.166106,1822,1822.0,,,,,,,
2026-06-17T10:10:08.830,0.167039,1823,1823.0,,,,,,,
2026-06-17T10:10:08.831,0.168083,1823,1823.0,,,,,,,
2026-06-17T10:10:08.832,0.169038,1824,1824.0,,,,,,,
2026-06-17T10:10:08.833,0.170080,1823,1823.0,,,,,,,
2026-06-17T10:10:08.834,0.171052,1824,1824.0,,,,,,,
2026-06-17T10:10:08.835,0.172055,1824,1824.0,,,,,,,
2026-06-17T10:10:08.836,0.173035,1824,1824.0,,,,,,,
2026-06-17T10:10:08.837,0.174036,1825,1825.0,,,,,,,
2026-06-17T10:10:08.838,0.175066,1826,1826.0,,,,,,,
2026-06-17T10:10:08.839,0.176054,1825,1825.0,,,,,,,
2026-06-17T10:10:08.840,0.177085,1827,1827.0,,,,,,,
2026-06-17T10:10:08.841,0.178040,1826,1826.0,,,,,,,
2026-06-17T10:10:08.842,0.179012,1825,1825.0,,,,,,,
2026-06-17T10:10:08.843,0.180048,1827,1827.0,,,,,,,
2026-06-17T10:10:08.844,0.181089,1828,1828.0,,,,,,,
2026-06-17T10:10:08.845,0.182076,1826,1826.0,,,,,,,
2026-06-17T10:10:08.846,0.183373,1827,1827.0,,,,,,,
2026-06-17T10:10:08.847,0.184000,1827,1827.0,,,,,,,
2026-06-17T10:10:08.848,0.185058,1827,1827.0,,,,,,,
2026-06-17T10:10:08.849,0.186029,1828,1828.0,,,,,,,
2026-06-17T10:10:08.850,0.187024,1828,1828.0,,,,,,,
2026-06-17T10:10:08.851,0.188017,1828,1828.0,,,,,,,
2026-06-17T10:10:08.852,0.189026,1829,1829.0,,,,,,,
2026-06-17T10:10:08.853,0.189991,1830,1830.0,,,,,,,
2026-06-17T10:10:08.854,0.191005,1828,1828.0,,,,,,,
2026-06-17T10:10:08.855,0.192051,1831,1831.0,,,,,,,
2026-06-17T10:10:08.856,0.193007,1829,1829.0,,,,,,,
2026-06-17T10:10:08.857,0.194049,1831,1831.0,,,,,,,
2026-06-17T10:10:08.858,0.195020,1831,1831.0,,,,,,,
2026-06-17T10:10:08.859,0.196048,1829,1829.0,,,,,,,
2026-06-17T10:10:08.860,0.197096,1831,1831.0,,,,,,,
2026-06-17T10:10:08.861,0.198022,1830,1830.0,,,,,,,
2026-06-17T10:10:08.862,0.199072,1830,1830.0,,,,,,,
2026-06-17T10:10:08.863,0.200061,1830,1830.0,,,,,,,
2026-06-17T10:10:08.864,0.201053,1831,1831.0,,,,,,,
2026-06-17T10:10:08.865,0.202069,1830,1830.0,,,,,,,
2026-06-17T10:10:08.866,0.203058,1831,1831.0,,,,,,,
2026-06-17T10:10:08.867,0.204008,1831,1831.0,,,,,,,
2026-06-17T10:10:08.868,0.205040,1830,1830.0,,,,,,,
2026-06-17T10:10:08.869,0.205991,1830,1830.0,,,,,,,
2026-06-17T10:10:08.870,0.206961,1832,1832.0,,,,,,,
2026-06-17T10:10:08.871,0.208022,1832,1832.0,,,,,,,
2026-06-17T10:10:08.872,0.209046,1831,1831.0,,,,,,,
2026-06-17T10:10:08.873,0.210087,1831,1831.0,,,,,,,
2026-06-17T10:10:08.874,0.211034,1830,1830.0,,,,,,,
2026-06-17T10:10:08.875,0.211986,1831,1831.0,,,,,,,
2026-06-17T10:10:08.876,0.213157,1831,1831.0,,,,,,,
2026-06-17T10:10:08.877,0.214084,1831,1831.0,,,,,,,
2026-06-17T10:10:08.878,0.215049,1831,1831.0,,,,,,,
2026-06-17T10:10:08.879,0.216010,1830,1830.0,,,,,,,
2026-06-17T10:10:08.880,0.217053,1833,1833.0,,,,,,,
2026-06-17T10:10:08.881,0.217981,1831,1831.0,,,,,,,
2026-06-17T10:10:08.882,0.219011,1831,1831.0,,,,,,,
2026-06-17T10:10:08.883,0.220011,1832,1832.0,,,,,,,
2026-06-17T10:10:08.884,0.221115,1830,1830.0,,,,,,,
2026-06-17T10:10:08.885,0.222058,1830,1830.0,,,,,,,
2026-06-17T10:10:08.886,0.223064,1831,1831.0,,,,,,,
2026-06-17T10:10:08.887,0.224084,1832,1832.0,,,,,,,
2026-06-17T10:10:08.888,0.225037,1831,1831.0,,,,,,,
2026-06-17T10:10:08.889,0.226004,2241,2241.0,,,,,,,
2026-06-17T10:10:08.890,0.227014,2851,2851.0,,,,,,,
2026-06-17T10:10:08.891,0.228029,3479,3479.0,,,,,,,
2026-06-17T10:10:08.892,0.229023,3517,3517.0,,,,,,,
2026-06-17T10:10:08.893,0.229999,3682,3682.0,,,,,,,
2026-06-17T10:10:08.894,0.231037,3682,3682.0,,,,,,,
2026-06-17T10:10:08.895,0.231952,3682,3682.0,,,,,,,
2026-06-17T10:10:08.896,0.233007,3681,3681.0,,,,,,,
2026-06-17T10:10:08.897,0.234032,3682,3682.0,,,,,,,
2026-06-17T10:10:08.897,0.234180,3682,3682.0,,,,,,,
2026-06-17T10:10:08.898,0.235053,3592,3592.0,,,,,,,
2026-06-17T10:10:08.899,0.236009,3494,3494.0,,,,,,,
2026-06-17T10:10:08.900,0.237010,2792,2792.0,,,,,,,
2026-06-17T10:10:08.901,0.237991,2806,2806.0,,,,,,,
2026-06-17T10:10:08.902,0.239096,1891,1891.0,,,,,,,
2026-06-17T10:10:08.903,0.240090,1697,1697.0,,,,,,,
2026-06-17T10:10:08.904,0.241024,2334,2334.0,,,,,,,
2026-06-17T10:10:08.905,0.242076,2495,2495.0,,,,,,,
2026-06-17T10:10:08.906,0.243093,2767,2767.0,,,,,,,
2026-06-17T10:10:08.907,0.244074,3096,3096.0,,,,,,,
2026-06-17T10:10:08.908,0.245002,3388,3388.0,,,,,,,
2026-06-17T10:10:08.909,0.246036,3324,3324.0,,,,,,,
2026-06-17T10:10:08.910,0.247080,3258,3258.0,,,,,,,
2026-06-17T10:10:08.911,0.248070,3679,3679.0,,,,,,,
2026-06-17T10:10:08.912,0.249117,3683,3683.0,,,,,,,
2026-06-17T10:10:08.913,0.250083,3682,3682.0,,,,,,,
2026-06-17T10:10:08.914,0.251024,3681,3681.0,,,,,,,
2026-06-17T10:10:08.915,0.252043,3681,3681.0,,,,,,,
2026-06-17T10:10:08.916,0.253115,3681,3681.0,,,,,,,
2026-06-17T10:10:08.917,0.254099,3508,3508.0,,,,,,,
2026-06-17T10:10:08.918,0.255066,3178,3178.0,,,,,,,
2026-06-17T10:10:08.919,0.256050,2851,2851.0,,,,,,,
2026-06-17T10:10:08.920,0.257060,3302,3302.0,,,,,,,
2026-06-17T10:10:08.921,0.258067,3679,3679.0,,,,,,,
2026-06-17T10:10:08.922,0.259067,3684,3684.0,,,,,,,
2026-06-17T10:10:08.923,0.260137,3679,3679.0,,,,,,,
2026-06-17T10:10:08.924,0.261026,3679,3679.0,,,,,,,
2026-06-17T10:10:08.925,0.262046,3679,3679.0,,,,,,,
2026-06-17T10:10:08.926,0.263061,3681,3681.0,,,,,,,
2026-06-17T10:10:08.927,0.264130,3679,3679.0,,,,,,,
2026-06-17T10:10:08.928,0.265084,3680,3680.0,,,,,,,
2026-06-17T10:10:08.929,0.266065,3679,3679.0,,,,,,,
2026-06-17T10:10:08.930,0.267127,3679,3679.0,,,,,,,
2026-06-17T10:10:08.931,0.268064,3679,3679.0,,,,,,,
2026-06-17T10:10:08.932,0.269038,3681,3681.0,,,,,,,
2026-06-17T10:10:08.933,0.270058,3628,3628.0,,,,,,,
2026-06-17T10:10:08.934,0.271103,3610,3610.0,,,,,,,
2026-06-17T10:10:08.935,0.272072,2994,2994.0,,,,,,,
2026-06-17T10:10:08.936,0.273072,3510,3510.0,,,,,,,
2026-06-17T10:10:08.937,0.274069,3163,3163.0,,,,,,,
2026-06-17T10:10:08.938,0.274988,2293,2293.0,,,,,,,
2026-06-17T10:10:08.939,0.276021,1679,1679.0,,,,,,,
2026-06-17T10:10:08.940,0.277107,2158,2158.0,,,,,,,
2026-06-17T10:10:08.941,0.278094,2694,2694.0,,,,,,,
2026-06-17T10:10:08.942,0.279085,2127,2127.0,,,,,,,
2026-06-17T10:10:08.943,0.280044,1885,1885.0,,,,,,,
2026-06-17T10:10:08.944,0.281076,2303,2303.0,,,,,,,
2026-06-17T10:10:08.945,0.282057,1900,1900.0,,,,,,,
2026-06-17T10:10:08.946,0.283080,1542,1542.0,,,,,,,
2026-06-17T10:10:08.947,0.284029,895,895.0,,,,,,,
2026-06-17T10:10:08.948,0.285025,840,840.0,,,,,,,
2026-06-17T10:10:08.949,0.286091,596,596.0,,,,,,,
2026-06-17T10:10:08.950,0.287058,242,242.0,,,,,,,
2026-06-17T10:10:08.951,0.288063,787,787.0,,,,,,,
2026-06-17T10:10:08.952,0.289260,2092,2092.0,,,,,,,
2026-06-17T10:10:08.953,0.290081,3279,3279.0,,,,,,,
2026-06-17T10:10:08.954,0.291084,3172,3172.0,,,,,,,
2026-06-17T10:10:08.955,0.292051,2983,2983.0,,,,,,,
2026-06-17T10:10:08.956,0.293074,2927,2927.0,,,,,,,
2026-06-17T10:10:08.957,0.294062,2470,2470.0,,,,,,,
2026-06-17T10:10:08.958,0.295045,1525,1525.0,,,,,,,
2026-06-17T10:10:08.959,0.296050,1356,1356.0,,,,,,,
2026-06-17T10:10:08.960,0.297021,1480,1480.0,,,,,,,
2026-06-17T10:10:08.961,0.298001,2332,2332.0,,,,,,,
2026-06-17T10:10:08.962,0.298989,2085,2085.0,,,,,,,
2026-06-17T10:10:08.963,0.300149,1410,1410.0,,,,,,,
2026-06-17T10:10:08.964,0.301067,1283,1283.0,,,,,,,
2026-06-17T10:10:08.965,0.302063,690,690.0,,,,,,,
2026-06-17T10:10:08.966,0.303038,438,438.0,,,,,,,
2026-06-17T10:10:08.967,0.304078,24,24.0,,,,,,,
2026-06-17T10:10:08.968,0.305119,437,437.0,,,,,,,
2026-06-17T10:10:08.969,0.306151,1737,1737.0,,,,,,,
2026-06-17T10:10:08.970,0.307087,3143,3143.0,,,,,,,
2026-06-17T10:10:08.971,0.308161,3681,3681.0,,,,,,,
2026-06-17T10:10:08.972,0.309069,3683,3683.0,,,,,,,
2026-06-17T10:10:08.973,0.310123,3261,3261.0,,,,,,,
2026-06-17T10:10:08.974,0.311097,2692,2692.0,,,,,,,
2026-06-17T10:10:08.975,0.312057,2278,2278.0,,,,,,,
2026-06-17T10:10:08.976,0.313055,1987,1987.0,,,,,,,
2026-06-17T10:10:08.977,0.314122,2330,2330.0,,,,,,,
2026-06-17T10:10:08.978,0.315106,3287,3287.0,,,,,,,
2026-06-17T10:10:08.979,0.316032,2580,2580.0,,,,,,,
2026-06-17T10:10:08.980,0.317103,1530,1530.0,,,,,,,
2026-06-17T10:10:08.981,0.318046,1361,1361.0,,,,,,,
2026-06-17T10:10:08.982,0.318967,1194,1194.0,,,,,,,
2026-06-17T10:10:08.983,0.320051,517,517.0,,,,,,,
2026-06-17T10:10:08.984,0.321113,559,559.0,,,,,,,
2026-06-17T10:10:08.985,0.322046,1481,1481.0,,,,,,,
2026-06-17T10:10:08.986,0.323078,2229,2229.0,,,,,,,
2026-06-17T10:10:08.987,0.324077,2506,2506.0,,,,,,,
2026-06-17T10:10:08.988,0.325074,2939,2939.0,,,,,,,
2026-06-17T10:10:08.989,0.326031,2952,2952.0,,,,,,,
2026-06-17T10:10:08.990,0.327071,3069,3069.0,,,,,,,
2026-06-17T10:10:08.991,0.328096,2809,2809.0,,,,,,,
2026-06-17T10:10:08.992,0.329040,2581,2581.0,,,,,,,
2026-06-17T10:10:08.993,0.330064,2691,2691.0,,,,,,,
2026-06-17T10:10:08.994,0.331223,3682,3682.0,,,,,,,
2026-06-17T10:10:08.995,0.332219,3471,3471.0,,,,,,,
2026-06-17T10:10:08.996,0.333291,2568,2568.0,,,,,,,
2026-06-17T10:10:08.997,0.334352,1639,1639.0,,,,,,,
2026-06-17T10:10:08.998,0.335314,1262,1262.0,,,,,,,
2026-06-17T10:10:08.999,0.336088,930,930.0,,,,,,,
2026-06-17T10:10:09.000,0.337268,555,555.0,,,,,,,
2026-06-17T10:10:09.001,0.338069,701,701.0,,,,,,,
2026-06-17T10:10:09.002,0.339043,1221,1221.0,,,,,,,
2026-06-17T10:10:09.003,0.340151,2169,2169.0,,,,,,,
2026-06-17T10:10:09.004,0.341057,2515,2515.0,,,,,,,
2026-06-17T10:10:09.005,0.342108,2538,2538.0,,,,,,,
2026-06-17T10:10:09.006,0.343084,2414,2414.0,,,,,,,
2026-06-17T10:10:09.007,0.344284,2266,2266.0,,,,,,,
2026-06-17T10:10:09.009,0.345424,1883,1883.0,,,,,,,
2026-06-17T10:10:09.009,0.346177,1564,1564.0,,,,,,,
2026-06-17T10:10:09.010,0.347374,1566,1566.0,,,,,,,
2026-06-17T10:10:09.011,0.348143,2231,2231.0,,,,,,,
2026-06-17T10:10:09.012,0.349293,2189,2189.0,,,,,,,
2026-06-17T10:10:09.013,0.350187,1899,1899.0,,,,,,,
2026-06-17T10:10:09.014,0.351386,1372,1372.0,,,,,,,
2026-06-17T10:10:09.015,0.352274,1305,1305.0,,,,,,,
2026-06-17T10:10:09.016,0.353162,1116,1116.0,,,,,,,
2026-06-17T10:10:09.017,0.354096,1071,1071.0,,,,,,,
2026-06-17T10:10:09.018,0.355069,1576,1576.0,,,,,,,
2026-06-17T10:10:09.019,0.356134,2299,2299.0,,,,,,,
2026-06-17T10:10:09.020,0.357038,3027,3027.0,,,,,,,
2026-06-17T10:10:09.021,0.358091,3245,3245.0,,,,,,,
2026-06-17T10:10:09.022,0.359043,3147,3147.0,,,,,,,
2026-06-17T10:10:09.023,0.360102,2996,2996.0,,,,,,,
2026-06-17T10:10:09.024,0.361158,2937,2937.0,,,,,,,
2026-06-17T10:10:09.025,0.362158,2758,2758.0,,,,,,,
2026-06-17T10:10:09.026,0.363153,2476,2476.0,,,,,,,
2026-06-17T10:10:09.027,0.364293,2579,2579.0,,,,,,,
2026-06-17T10:10:09.028,0.365096,2949,2949.0,,,,,,,
2026-06-17T10:10:09.029,0.366121,2611,2611.0,,,,,,,
2026-06-17T10:10:09.030,0.367102,2068,2068.0,,,,,,,
2026-06-17T10:10:09.031,0.368058,1665,1665.0,,,,,,,
2026-06-17T10:10:09.032,0.369130,1491,1491.0,,,,,,,
2026-06-17T10:10:09.033,0.370117,1280,1280.0,,,,,,,
2026-06-17T10:10:09.034,0.371132,1315,1315.0,,,,,,,
2026-06-17T10:10:09.035,0.372122,1677,1677.0,,,,,,,
2026-06-17T10:10:09.037,0.373454,2179,2179.0,,,,,,,
2026-06-17T10:10:09.037,0.374018,2453,2453.0,,,,,,,
2026-06-17T10:10:09.038,0.375040,2533,2533.0,,,,,,,
2026-06-17T10:10:09.039,0.376120,2377,2377.0,,,,,,,
2026-06-17T10:10:09.040,0.377101,2290,2290.0,,,,,,,
2026-06-17T10:10:09.042,0.379055,2043,2043.0,,,,,,,
2026-06-17T10:10:09.042,0.379216,1781,1781.0,,,,,,,
2026-06-17T10:10:09.043,0.380117,1638,1638.0,,,,,,,
2026-06-17T10:10:09.044,0.381117,1947,1947.0,,,,,,,
2026-06-17T10:10:09.045,0.382020,2080,2080.0,,,,,,,
2026-06-17T10:10:09.046,0.383033,1871,1871.0,,,,,,,
2026-06-17T10:10:09.047,0.384031,1429,1429.0,,,,,,,
2026-06-17T10:10:09.048,0.385004,1319,1319.0,,,,,,,
2026-06-17T10:10:09.049,0.386099,1260,1260.0,,,,,,,
2026-06-17T10:10:09.050,0.387043,1121,1121.0,,,,,,,
2026-06-17T10:10:09.051,0.388085,1211,1211.0,,,,,,,
2026-06-17T10:10:09.052,0.389167,1519,1519.0,,,,,,,
2026-06-17T10:10:09.053,0.390124,1962,1962.0,,,,,,,
2026-06-17T10:10:09.054,0.391075,2142,2142.0,,,,,,,
2026-06-17T10:10:09.055,0.392119,2173,2173.0,,,,,,,
2026-06-17T10:10:09.056,0.393060,2087,2087.0,,,,,,,
2026-06-17T10:10:09.057,0.394073,1987,1987.0,,,,,,,
2026-06-17T10:10:09.058,0.395118,1875,1875.0,,,,,,,
2026-06-17T10:10:09.059,0.395943,1775,1775.0,,,,,,,
2026-06-17T10:10:09.060,0.397130,1674,1674.0,,,,,,,
2026-06-17T10:10:09.061,0.398076,1965,1965.0,,,,,,,
2026-06-17T10:10:09.062,0.399059,1945,1945.0,,,,,,,
2026-06-17T10:10:09.063,0.400033,1807,1807.0,,,,,,,
2026-06-17T10:10:09.064,0.401147,1463,1463.0,,,,,,,
2026-06-17T10:10:09.065,0.402118,1403,1403.0,,,,,,,
2026-06-17T10:10:09.066,0.403014,1344,1344.0,,,,,,,
2026-06-17T10:10:09.067,0.404005,1263,1263.0,,,,,,,
2026-06-17T10:10:09.068,0.405062,1426,1426.0,,,,,,,
2026-06-17T10:10:09.069,0.406120,1704,1704.0,,,,,,,
2026-06-17T10:10:09.070,0.407095,2011,2011.0,,,,,,,
2026-06-17T10:10:09.071,0.408227,2089,2089.0,,,,,,,
